country_name,country,year,region,wb_inc,ndp_usd,ETR_L,ETR_K,Tau_L,Tau_K,Lsh_ndp,Ksh_ndp,pct_tax,pct_1000,pct_1100,pct_1200,pct_2000,pct_4000,pct_5000,pct_6000,source_tax,source_sna
Peru,PER,2016,Latin America & Caribbean,Upper middle income,193585184768,.079096377,.1384974,.044267427,.060985342,.55966443,.44033563,.17827016,.067907073,.022995096,.044911977,.022187006,.0044372207,.081177488,.0025613664,OECD,SNA2008
Peru,PER,2017,Latin America & Caribbean,Upper middle income,198300614656,.077842847,.12485325,.043100871,.055723157,.55369085,.44630921,.16861632,.063164473,.022390876,.040773597,.021676427,.0040784138,.079358712,.0003383091,OECD,SNA2008
Peru,PER,2018,Latin America & Caribbean,Upper middle income,206299611136,.078216083,.13116394,.042945068,.059147485,.54905677,.4509432,.1818444,.065688625,.021469012,.044219617,.022215517,.0040029483,.087454461,.0024828329,OECD,SNA2008
Philippines,PHL,1965,Asia,Developing countries,34942038016,.024105076,.20910786,.018797982,.046038222,.77983505,.22016495,.10680269,.037657317,.0060705766,.03158674,.013128251,.0095747309,.040371802,.0060705766,Archives,SNA1968
Philippines,PHL,1966,Asia,Developing countries,36366471168,.02087884,.20795855,.016273439,.045870982,.77942252,.22057752,.098682635,.03660081,.005132217,.031468596,.011389925,.0096341614,.03484505,.0062126834,Archives,SNA1968
Philippines,PHL,1967,Asia,Developing countries,38052773888,.023724565,.2352645,.01857705,.051045295,.78303015,.21696982,.11177663,.040423729,.0058652381,.03455849,.012869286,.010802165,.041436434,.0062450022,Archives,SNA1968
Philippines,PHL,1968,Asia,Developing countries,39869259776,.023266051,.24498121,.01820302,.053311463,.78238547,.2176145,.11206774,.044660732,.0063206293,.03834011,.012413754,.0096512605,.038832132,.0065098703,Archives,SNA1968
Philippines,PHL,1969,Asia,Developing countries,41611583488,.025484454,.25052169,.019922867,.054672461,.78176552,.21823445,.11640736,.047946695,.0088701388,.039076552,.012123305,.0093838526,.040617701,.0063358131,Archives,SNA1968
Philippines,PHL,1970,Asia,Developing countries,43487453184,.025077425,.22788823,.019605044,.049729642,.7817806,.21821944,.1088501,.042060126,.0083664926,.03369363,.012265486,.010500802,.039043631,.0049800551,Archives,SNA1968
Philippines,PHL,1971,Asia,Developing countries,46207975424,.027024144,.22727752,.021530833,.046199661,.79672581,.20327422,.11792032,.041882284,.012688762,.029193519,.010651113,.010043319,.049842022,.0055015846,Archives,SNA1968
Philippines,PHL,1972,Asia,Developing countries,48683372544,.027625039,.24880312,.021988567,.050764538,.79596508,.20403497,.12187682,.044519812,.013164011,.031355798,.010681618,.011954007,.049818791,.0049026031,Archives,SNA1968
Philippines,PHL,1973,Asia,Developing countries,53726236672,.033562995,.29450005,.026643552,.060714956,.79383713,.20616281,.13030568,.058521245,.01713744,.041383803,.011985359,.010206442,.0444328,.0051598339,Archives,SNA1968
Philippines,PHL,1974,Asia,Developing countries,56656404480,.024828246,.28196162,.019698724,.058253352,.79339975,.20660029,.14078814,.05619495,.011133725,.045061223,.0099017937,.005679646,.062695891,.006315859,Archives,SNA1968
Philippines,PHL,1975,Asia,Developing countries,59908804608,.029282458,.28181434,.023216404,.058379702,.7928434,.20715661,.15080908,.057351597,.013805013,.043546584,.010657433,.0054239337,.070711292,.006664834,Archives,SNA1968
Philippines,PHL,1976,Asia,Developing countries,65399619584,.031225543,.24531239,.024706038,.051218182,.79121244,.20878759,.14208758,.055880383,.016077671,.039802708,.01060534,.0029624561,.066096619,.0065427958,Archives,SNA1968
Philippines,PHL,1977,Asia,Developing countries,69121662976,.041314069,.23478171,.032610651,.049460214,.78933525,.21066467,.14704175,.057263572,.02340617,.033857398,.012240854,.0055991374,.066139355,.0057988423,Archives,SNA1968
Philippines,PHL,1978,Asia,Developing countries,72722153472,.032161295,.13782401,.02536946,.029105736,.78881955,.21118043,.14417201,.032897044,.013427177,.019469868,.012705991,.003420881,.091836512,.003311567,Archives,SNA1968
Philippines,PHL,1979,Asia,Developing countries,76451823616,.033146482,.13693215,.026133014,.028973494,.78840989,.21159014,.14838158,.036271125,.014783042,.02148808,.012431445,.0010705573,.095897436,.0027110132,Archives,SNA1968
Philippines,PHL,1980,Asia,Developing countries,80926949376,.043550029,.090347648,.028931957,.030326236,.66433841,.33566159,.14136569,.038588304,.015704809,.022883497,.014383653,.00086319423,.08471635,.0028141891,Archives,SNA1968
Philippines,PHL,1981,Asia,Developing countries,83624779776,.041791659,.086505793,.027818007,.028924473,.66563541,.33436456,.12873313,.037047975,.015056173,.021991804,.014033207,.00082795171,.074866675,.0019573236,Archives,SNA1968
Philippines,PHL,1982,Asia,Developing countries,86587203584,.036414925,.068074986,.024334028,.022584334,.66824329,.33175671,.12837707,.028495841,.011563887,.016931951,.013458081,.00088816439,.083039984,.0024949962,Archives,SNA1968
Philippines,PHL,1983,Asia,Developing countries,87538171904,.03442394,.062210605,.022656076,.021266768,.65814883,.34185117,.12941068,.026584921,.010772815,.015812108,.012432334,.00088361982,.086976379,.0025334354,Archives,SNA1968
Philippines,PHL,1984,Asia,Developing countries,79945728000,.028124327,.057023488,.018192889,.02013649,.64687377,.35312626,.11397054,.025447205,.010296849,.015150358,.0089072632,.00056810229,.076618336,.0024296329,Archives,SNA1968
Philippines,PHL,1985,Asia,Developing countries,73544777728,.032430358,.083410457,.021481598,.028160069,.66239166,.33760837,.12560348,.036138266,.014601622,.021536645,.0088820178,.00033513375,.077721968,.0025260947,Archives,SNA1968
Philippines,PHL,1986,Asia,Developing countries,76102508544,.031036574,.082912818,.020866841,.027167991,.67233068,.32766938,.12782538,.034818485,.014047929,.020770557,.0087373583,.00037276943,.080936439,.002960335,Archives,SNA1968
Philippines,PHL,1987,Asia,Developing countries,79812853760,.033388197,.088220201,.022820987,.027921289,.68350458,.31649542,.14861555,.035159919,.014165048,.02099487,.010029114,.00038548646,.10027003,.0027709869,Archives,SNA1968
Philippines,PHL,1988,Asia,Developing countries,86107455488,.037471622,.088277295,.025102191,.02914045,.66989869,.33010131,.13502882,.037371431,.015034076,.022337358,.011836311,.00052357366,.080154486,.0051430208,Archives,SNA1968
Philippines,PHL,1989,Asia,Developing countries,92030943232,.039825864,.11736771,.028027866,.034768965,.70376039,.29623961,.15552448,.043983594,.017668251,.026315346,.012240806,.00077104679,.094724089,.0038049228,Archives,SNA1968
Philippines,PHL,1990,Asia,Developing countries,94997610496,.046039864,.12637183,.032270592,.037794385,.70092714,.29907286,.16553418,.048711192,.01953874,.02917245,.014716013,.00027993208,.097073212,.0047538285,Archives,SNA1968
Philippines,PHL,1991,Asia,Developing countries,94213439488,.049285248,.14141066,.03480944,.041534413,.70628518,.29371485,.17368001,.053006489,.02123053,.031775959,.015428013,.00016409066,.10082287,.0042585433,Archives,SNA1968
Philippines,PHL,1992,Asia,Developing countries,94340415488,.049284134,.17202847,.036545001,.044466514,.74151653,.25848347,.18349016,.056330666,.022528889,.033801779,.015834084,.00019922142,.10512305,.0060031521,Archives,SNA2008
Philippines,PHL,1993,Asia,Developing countries,95445073920,.049774133,.15769452,.036402479,.042364102,.73135334,.26864663,.18819547,.055590317,.022200162,.033390157,.01712491,.00016574156,.11046638,.0048481268,Archives,SNA2008
Philippines,PHL,1994,Asia,Developing countries,99602792448,.053121872,.17307381,.038475968,.047717128,.72429615,.27570391,.19250119,.061157838,.024387673,.036770165,.01715916,.0010081816,.10334866,.0098273419,OECD,SNA2008
Philippines,PHL,1995,Asia,Developing countries,104180047872,.056007504,.18254296,.040600732,.050214663,.72491592,.27508408,.19719768,.063986942,.025478264,.038508683,.018131506,.001281293,.10612629,.0076716417,OECD,SNA2008
Philippines,PHL,1996,Asia,Developing countries,110579466240,.057137877,.19003607,.040988058,.053713031,.71735352,.28264651,.20230131,.068682954,.027307803,.041375145,.017478503,.0017901611,.10669845,.0076512513,OECD,SNA2008
Philippines,PHL,1997,Asia,Developing countries,116556062720,.058128402,.20515738,.041748136,.057812233,.71820545,.28179455,.2015328,.073856108,.029321259,.044534851,.016420368,.0018795696,.10123269,.0081440518,OECD,SNA2008
Philippines,PHL,1998,Asia,Developing countries,115416154112,.058505908,.17891617,.042905375,.047707789,.73335117,.26664883,.17020915,.062376838,.024727317,.037649523,.021457028,.00093252683,.077122785,.0083199814,OECD,SNA2008
Philippines,PHL,1999,Asia,Developing countries,119506763776,.060385413,.18706743,.043855187,.051208835,.72625464,.27374533,.17220896,.061130214,.024197251,.036932968,.023310576,.0054620076,.076228946,.0060772309,OECD,SNA2008
Philippines,PHL,2000,Asia,Developing countries,125225271296,.065158881,.17813298,.045788888,.052954175,.70272672,.29727328,.17137548,.066139467,.027911104,.038228363,.022532465,.0052841976,.072043762,.0053756027,OECD,SNA2008
Philippines,PHL,2001,Asia,Developing countries,128170696704,.062762305,.18576935,.04427826,.05471069,.7054913,.2945087,.17070691,.066675581,.025945431,.040730149,.02274053,.0051516155,.070225231,.0059139435,OECD,SNA2008
Philippines,PHL,2002,Asia,Developing countries,132758667264,.063012652,.18063925,.045023188,.051570658,.71451026,.28548977,.16383775,.063366763,.025783805,.037582953,.023682712,.0055074682,.065374978,.0059058275,OECD,SNA2008
Philippines,PHL,2003,Asia,Developing countries,139137662976,.059483476,.18891317,.043234523,.051604941,.72683251,.27316752,.16455737,.063038759,.025421744,.037617017,.022205757,.0056804302,.06767907,.0059533473,OECD,SNA2008
Philippines,PHL,2004,Asia,Developing countries,144298819584,.058425888,.20232804,.043121587,.05299858,.73805618,.26194382,.16426468,.065535374,.025790306,.039745066,.022005225,.0051167002,.066307105,.0053002811,OECD,SNA2008
Philippines,PHL,2005,Asia,Developing countries,150927966208,.058891926,.21500665,.043623194,.055744123,.74073303,.25926697,.17173786,.068598427,.027135588,.041462839,.021457266,.0058590872,.068480894,.007342204,OECD,SNA2008
Philippines,PHL,2006,Asia,Developing countries,158973902848,.056609817,.24064997,.042419434,.06032373,.74932998,.25067002,.18570083,.072241403,.025742125,.046499282,.021164075,.0054792333,.079490259,.0073258528,OECD,SNA2008
Philippines,PHL,2007,Asia,Developing countries,169585393664,.056841195,.24463402,.04250196,.061713427,.74773163,.25226837,.1834736,.074158333,.025560483,.048597854,.021565134,.0052925609,.074675106,.007782456,OECD,SNA2008
Philippines,PHL,2008,Asia,Developing countries,176944431104,.053547587,.25328502,.040403645,.062172055,.75453717,.24546281,.18283135,.074509494,.024313726,.050195772,.020729193,.0049279216,.074414156,.008250569,OECD,SNA2008
Philippines,PHL,2009,Asia,Developing countries,179282051072,.052064233,.21740726,.038786653,.055443857,.74497694,.25502303,.16873904,.065475032,.021098239,.044376787,.021838726,.0051745181,.069839545,.006411206,OECD,SNA2008
Philippines,PHL,2010,Asia,Developing countries,192965214208,.054601301,.20137005,.039866216,.054343112,.73013312,.26986691,.16607422,.065106787,.022609545,.04249724,.021019336,.0048757675,.06862402,.0064483173,OECD,SNA2008
Philippines,PHL,2011,Asia,Developing countries,201384509440,.053492744,.25176886,.041019928,.058704525,.76683164,.23316833,.16893211,.070402317,.023798993,.046603333,.021404993,.00512585,.065394543,.0066044028,OECD,SNA2008
Philippines,PHL,2012,Asia,Developing countries,215852122112,.056363191,.26082385,.043449536,.059758678,.77088493,.22911508,.1755774,.072703689,.025324525,.047379166,.022651117,.0053581786,.068209574,.0066548358,OECD,SNA2008
Philippines,PHL,2013,Asia,Developing countries,230993248256,.056942161,.26495624,.043835185,.060987771,.7698195,.23018055,.17997514,.073952824,.025418365,.048534453,.022785824,.0054195737,.070878156,.006938756,OECD,SNA2008
Philippines,PHL,2014,Asia,Developing countries,245346435072,.061169006,.25910395,.047028512,.059897289,.76882911,.23117088,.18561797,.073900215,.026431799,.047468413,.024996744,.0052766027,.074230909,.0072135078,OECD,SNA2008
Philippines,PHL,2015,Asia,Developing countries,261776457728,.064227596,.2634744,.049291,.061272912,.7674427,.23255736,.18772149,.075600185,.027024549,.048575632,.026445631,.0053025358,.073271669,.0071014841,OECD,SNA2008
Philippines,PHL,2016,Asia,Developing countries,280504893440,.065227874,.25253141,.049518045,.060821015,.75915468,.24084534,.18715176,.075637549,.027362075,.048275463,.02612748,.005039623,.073220521,.0071265814,OECD,SNA2008
Philippines,PHL,2017,Asia,Developing countries,299781259264,.065987162,.25502411,.050057963,.06156243,.75860155,.24139847,.19331454,.076960869,.028296962,.048663903,.025898242,.0054427739,.077813856,.0071988045,OECD,SNA2008
Philippines,PHL,2018,Asia,Developing countries,317639622656,.066217542,.23538673,.049946699,.057838749,.754282,.24571797,.2007409,.071132116,.02562792,.045504205,.027424678,.0051469821,.086337768,.010699345,OECD,SNA2008
Papua New Guinea,PNG,1976,Asia,Developing countries,5312175616,.037598416,.20875393,.02619108,.063335821,.69660062,.30339941,.12090556,.083938591,.034436963,.04950162,0,0,.03630564,.00066131592,Archives,SNA1968
Papua New Guinea,PNG,1977,Asia,Developing countries,5361436160,.03022225,.10517254,.02058056,.033552803,.68097377,.31902626,.090259761,.050505966,.026966074,.02353989,0,0,.03916933,.00058446644,Archives,SNA1968
Papua New Guinea,PNG,1978,Asia,Developing countries,5769184256,.037457105,.1309188,.025251914,.042659171,.67415553,.3258445,.10460728,.063518234,.032989874,.030528361,0,0,.040351059,.0007379867,Archives,SNA1968
Papua New Guinea,PNG,1979,Asia,Developing countries,5922832896,.030683089,.12303667,.020099791,.042438157,.65507716,.34492284,.100157,.058379807,.026237035,.032142773,0,0,.040782876,.00099431304,Archives,SNA1968
Papua New Guinea,PNG,1980,Asia,Developing countries,5740696576,.035266034,.23726059,.024138484,.074863225,.68446833,.31553164,.13584,.091577716,.031262342,.060315382,.00021535004,0,.043181736,.00086517964,Archives,SNA1968
Papua New Guinea,PNG,1981,Asia,Developing countries,5671134720,.041313652,.22289701,.029902397,.061566446,.72378969,.27621028,.13191667,.083696157,.038144186,.045551978,.00065217656,.000027729702,.046031307,.0015092881,Archives,SNA1968
Papua New Guinea,PNG,1982,Asia,Developing countries,5666956288,.049763802,.15469642,.036010489,.042753737,.72362816,.27637187,.12531388,.069787458,.043724708,.026062753,.0020740449,.000049708888,.051876962,.0015256807,Archives,SNA1968
Papua New Guinea,PNG,1983,Asia,Developing countries,5871159296,.049251392,.12711176,.033971053,.039436672,.68974805,.31025195,.12058797,.066159621,.04263721,.023522411,.0011963553,.00019904225,.050593842,.0024391108,Archives,SNA1968
Papua New Guinea,PNG,1984,Asia,Developing countries,5755293184,.055195648,.18309507,.038374763,.055798259,.6952498,.3047502,.15067071,.084236115,.047917474,.036318645,.0013266676,.000069267422,.062288735,.0027499166,Archives,SNA1968
Papua New Guinea,PNG,1985,Asia,Developing countries,6002027008,.054113794,.15551206,.037764713,.046983939,.69787592,.30212408,.14133742,.075640813,.046863686,.028777121,.001433269,.000050018167,.061308935,.0029043886,Archives,SNA1968
Papua New Guinea,PNG,1986,Asia,Developing countries,6277477888,.057348873,.13684577,.039734721,.04203086,.69285965,.30714038,.14244737,.072036877,.04879123,.023245651,.0013243296,.00004107006,.065787911,.0032571715,Archives,SNA1968
Papua New Guinea,PNG,1987,Asia,Developing countries,6466299904,.058983538,.15962487,.04032667,.050490357,.68369365,.31630632,.15705986,.07953988,.048855133,.030684751,.0016515971,.000021470736,.072727524,.0031193914,Archives,SNA1968
Papua New Guinea,PNG,1988,Asia,Developing countries,6681601536,.048630472,.15202694,.033044498,.04872435,.67950189,.32049814,.13351898,.071840458,.039922491,.031917967,.0015352196,.000034532044,.057088368,.0030204025,Archives,SNA1968
Papua New Guinea,PNG,1989,Asia,Developing countries,6474715648,.056543916,.25247696,.041411072,.067570381,.73237008,.26762989,.17442641,.090483829,.045449097,.045034725,.004127569,.000019499774,.07559818,.004197326,Archives,SNA1968
Papua New Guinea,PNG,1990,Asia,Developing countries,6232440320,.058272749,.24053964,.042566147,.064834088,.73046404,.26953599,.18082576,.092537656,.051695824,.040841836,.0011240181,.00047933328,.082081996,.0046027433,Archives,SNA1968
